customer_id,age,income,tenure_months,policy_type,monthly_premium,claim_count,customer_service_calls,late_payments,satisfaction_score,discount_received,churned,annual_revenue
4079,66,79731.7,64,Home,196.93,1,0,1,7,0,0,2363.16
4080,58,79630.49,14,Home,148.64,0,1,1,3,0,0,1783.6799999999998
4081,34,96467.98,20,Life,159.31,2,1,0,3,0,1,1911.72
4082,41,59966.43,89,Auto,131.73,0,0,1,3,0,0,1580.7599999999998
4083,38,74932.33,106,Auto,176.72,1,0,1,9,0,0,2120.64
4084,68,86730.17,49,Auto,96.07,0,2,0,8,0,0,1152.84
4085,56,48414.39,8,Auto,114.38,1,2,0,7,0,0,1372.56
4086,72,45068.77,92,Auto,40.0,3,2,0,8,0,0,480.0
4087,58,49096.53,63,Home,106.76,1,1,0,1,1,0,1281.1200000000001
4088,56,57315.5,46,Auto,176.92,0,1,0,9,0,0,2123.04
4089,30,45847.8,21,Auto,137.09,0,0,1,5,0,0,1645.08
4090,28,50043.79,87,Renters,93.42,0,1,0,5,0,0,1121.04
4091,63,84380.13,32,Auto,199.33,0,0,0,5,1,0,2391.96
4092,36,62880.37,8,Home,141.23,1,1,0,9,1,0,1694.7599999999998
4093,28,71747.36,95,Auto,211.22,0,2,0,5,1,0,2534.64
4094,30,52884.23,101,Home,173.55,1,1,0,2,0,0,2082.6000000000004
4095,63,51439.96,16,Life,143.47,1,1,1,6,1,1,1721.6399999999999
4096,62,71282.23,40,Auto,217.58,1,1,1,7,1,1,2610.96
4097,18,67773.37,106,Home,118.14,3,0,0,7,0,0,1417.68
4098,57,82115.71,27,Renters,85.73,2,1,0,7,1,0,1028.76
4099,61,93635.05,104,Home,206.97,1,2,2,2,1,1,2483.64
4100,36,49788.93,105,Auto,162.2,1,0,0,6,0,0,1946.3999999999999
4101,29,83946.06,18,Auto,197.72,1,0,0,9,0,0,2372.64
4102,25,41244.26,35,Home,174.66,1,2,0,1,0,0,2095.92
4103,25,110623.13,113,Renters,208.96,0,0,1,3,0,0,2507.52
4104,70,47701.31,52,Auto,111.98,0,1,0,6,0,0,1343.76
4105,62,80193.87,15,Auto,126.51,2,1,1,7,1,0,1518.1200000000001
4106,29,41080.71,63,Auto,126.04,0,1,0,2,0,0,1512.48
4107,65,61654.0,53,Auto,126.64,0,1,0,10,0,0,1519.68
4108,50,99006.13,91,Auto,64.48,1,0,0,8,0,0,773.76
4109,62,47010.51,81,Auto,142.35,0,1,0,6,0,0,1708.1999999999998
4110,43,113492.1,104,Auto,170.6,1,0,0,9,1,0,2047.1999999999998
4111,56,64883.94,66,Auto,104.38,0,0,2,9,0,0,1252.56
4112,45,86465.68,113,Life,93.88,0,0,0,9,0,0,1126.56
4113,22,73864.78,114,Auto,128.88,3,0,0,9,0,0,1546.56
4114,25,75054.88,31,Auto,170.3,1,1,0,2,0,1,2043.6000000000001
4115,42,33625.5,61,Auto,86.59,1,1,0,10,1,0,1039.08
4116,44,54597.24,64,Life,240.09,1,2,1,10,0,0,2881.08
4117,63,91311.48,101,Renters,76.54,2,0,1,7,0,0,918.48
4118,40,57424.93,105,Renters,109.32,3,0,0,5,0,0,1311.84
4119,47,68054.31,105,Auto,186.03,0,0,1,9,0,0,2232.36
4120,62,30956.71,98,Renters,178.54,2,1,1,1,0,1,2142.48
4121,64,53173.31,34,Auto,174.6,0,1,1,10,0,0,2095.2
4122,40,89706.86,115,Auto,104.16,0,0,0,7,0,0,1249.92
4123,66,36782.15,55,Home,112.7,0,4,0,10,0,0,1352.4
4124,64,80775.74,59,Renters,96.46,1,0,0,5,0,0,1157.52
4125,37,68911.12,3,Renters,120.59,0,0,0,9,0,1,1447.08
4126,35,59808.98,17,Renters,152.22,0,0,0,7,0,0,1826.6399999999999
4127,35,58841.66,78,Life,96.24,0,1,2,4,0,0,1154.8799999999999
4128,19,54197.35,78,Auto,56.33,0,0,0,8,0,0,675.96
4129,21,56156.64,46,Auto,187.61,0,0,0,9,0,0,2251.32
4130,47,85454.28,38,Auto,126.89,0,1,1,9,1,1,1522.68
4131,50,55495.04,35,Renters,168.66,1,1,0,10,0,0,2023.92
4132,53,104766.99,1,Auto,121.09,1,2,0,4,0,1,1453.08
4133,35,71589.72,112,Renters,159.43,0,0,1,6,0,0,1913.16
4134,54,52322.24,29,Auto,239.68,0,1,0,4,1,0,2876.16
4135,36,86414.05,4,Auto,83.55,0,3,0,1,0,0,1002.5999999999999
4136,64,78725.71,61,Auto,99.99,0,0,0,6,0,0,1199.8799999999999
4137,45,28608.12,97,Auto,94.47,0,2,0,8,0,0,1133.6399999999999
4138,57,42241.63,17,Renters,229.69,0,2,0,6,1,1,2756.2799999999997
4139,37,62460.75,28,Auto,134.19,1,1,0,3,1,0,1610.28
4140,66,30160.63,50,Auto,174.94,3,0,0,8,1,0,2099.2799999999997
4141,50,110991.66,90,Auto,40.0,1,0,0,10,0,0,480.0
4142,29,83089.11,8,Auto,151.85,0,2,0,9,0,0,1822.1999999999998
4143,68,64706.68,34,Auto,118.76,0,1,0,1,0,0,1425.1200000000001
4144,32,57460.46,59,Auto,197.49,1,2,0,6,0,0,2369.88
4145,58,51807.4,18,Renters,164.64,1,4,0,10,1,0,1975.6799999999998
4146,56,21791.29,95,Auto,116.11,3,2,0,8,1,0,1393.32
4147,19,26876.78,59,Auto,206.09,2,1,0,2,0,0,2473.08
4148,46,106824.66,27,Home,210.22,0,0,0,4,1,1,2522.64
4149,58,99619.19,16,Auto,202.76,1,0,0,1,0,1,2433.12
4150,27,52332.89,10,Auto,169.31,1,1,0,4,0,1,2031.72
4151,19,84975.98,104,Home,122.52,1,2,0,2,0,0,1470.24
4152,68,76141.26,76,Auto,145.44,0,1,0,3,0,0,1745.28
4153,28,78734.34,22,Home,116.25,0,0,0,4,1,1,1395.0
4154,30,33646.09,16,Home,144.96,1,2,0,3,1,0,1739.52
4155,27,25220.09,12,Renters,108.24,2,1,1,6,0,0,1298.8799999999999
4156,31,91017.08,75,Life,127.36,0,1,0,7,1,0,1528.32
4157,35,21455.44,84,Auto,231.46,0,2,0,7,1,0,2777.52
4158,68,61739.74,51,Auto,148.99,0,3,0,1,0,0,1787.88
4159,71,56910.55,1,Auto,115.66,0,0,0,5,0,1,1387.92
4160,26,54876.68,27,Auto,85.49,2,1,1,3,1,0,1025.8799999999999
4161,74,71917.92,67,Renters,130.51,2,1,0,1,1,0,1566.12
4162,56,50092.97,12,Renters,168.54,2,1,1,1,1,0,2022.48
4163,45,73706.18,30,Home,141.15,2,1,0,2,0,0,1693.8000000000002
4164,20,68105.42,9,Home,132.57,0,0,0,10,0,0,1590.84
4165,37,111172.11,53,Auto,154.15,0,0,0,8,1,0,1849.8000000000002
4166,23,34520.99,61,Home,152.74,0,0,1,4,0,0,1832.88
4167,44,65643.92,54,Renters,166.74,0,1,1,10,1,0,2000.88
4168,70,74489.59,37,Home,167.94,1,0,0,3,0,0,2015.28
4169,19,59359.14,65,Auto,131.01,0,2,0,8,0,0,1572.12
4170,46,35584.35,42,Home,128.76,0,1,0,2,0,0,1545.12
4171,55,92656.26,49,Auto,135.04,1,2,1,9,0,0,1620.48
4172,20,72412.56,4,Home,160.21,0,1,0,4,0,1,1922.52
4173,33,37128.27,64,Home,185.45,1,1,1,9,1,0,2225.3999999999996
4174,47,74650.7,79,Auto,119.84,0,0,0,1,0,0,1438.08
4175,57,102434.45,51,Renters,127.63,0,2,0,5,0,0,1531.56
4176,19,64201.05,91,Renters,98.39,1,0,0,10,1,0,1180.68
4177,34,64951.32,72,Auto,67.71,0,0,0,7,0,0,812.52
4178,58,99496.11,60,Life,79.3,0,0,1,4,0,0,951.5999999999999
4179,29,43651.55,87,Home,89.83,2,0,0,5,0,0,1077.96
4180,52,103006.14,79,Renters,105.04,1,0,0,9,0,0,1260.48
4181,60,86404.04,91,Renters,155.69,3,0,1,6,0,0,1868.28
4182,18,44667.18,31,Home,86.79,0,0,0,6,1,0,1041.48
4183,72,50298.08,103,Renters,135.8,2,3,0,2,0,0,1629.6000000000001
4184,62,53454.12,111,Auto,172.7,0,0,1,1,1,0,2072.3999999999996
4185,32,24661.59,72,Auto,97.66,2,1,0,4,0,0,1171.92
4186,43,70730.38,94,Home,112.87,2,1,0,10,1,0,1354.44
4187,54,45663.17,58,Renters,75.6,0,1,0,3,0,0,907.1999999999999
4188,38,71524.13,119,Renters,92.14,1,2,0,7,1,0,1105.68
4189,66,36599.25,106,Home,196.65,0,2,1,7,1,0,2359.8
4190,48,85306.29,82,Home,157.72,0,3,0,6,1,0,1892.6399999999999
4191,42,81227.77,4,Auto,231.73,0,1,0,5,0,0,2780.7599999999998
4192,40,49470.66,111,Life,101.83,0,2,0,3,0,0,1221.96
4193,41,72912.28,107,Auto,202.88,0,1,0,4,0,0,2434.56
4194,74,66824.25,22,Renters,102.2,1,1,0,5,0,0,1226.4
4195,55,97610.59,3,Home,112.45,1,2,0,4,1,1,1349.4
4196,45,42285.46,79,Home,257.5,0,2,0,3,0,0,3090.0
4197,38,61649.44,99,Auto,97.42,0,1,0,2,0,0,1169.04
4198,71,50904.96,47,Life,206.4,3,1,1,5,0,1,2476.8
4199,60,65986.0,38,Home,133.56,1,1,1,2,1,0,1602.72
4200,35,76732.02,33,Life,86.54,1,1,0,2,1,0,1038.48
4201,53,50660.24,78,Auto,70.62,1,0,0,2,0,0,847.44
4202,52,56989.66,48,Home,139.73,1,1,0,2,1,1,1676.7599999999998
4203,62,86252.9,65,Renters,84.44,0,0,0,8,1,0,1013.28
4204,72,94861.14,117,Renters,121.7,0,1,0,7,1,0,1460.4
4205,26,75857.35,113,Life,49.3,1,2,0,9,0,0,591.5999999999999
4206,70,61964.81,26,Auto,150.95,5,2,0,3,1,1,1811.3999999999999
4207,55,59871.87,8,Auto,65.59,0,1,1,1,0,0,787.08
4208,47,77058.78,50,Home,132.3,1,1,0,6,1,0,1587.6000000000001
4209,61,70010.87,80,Auto,72.73,0,3,1,9,0,0,872.76
4210,51,28722.53,38,Life,190.16,1,2,1,1,1,0,2281.92
4211,49,77592.48,10,Auto,40.05,2,1,0,1,0,0,480.59999999999997
4212,20,46067.46,42,Home,122.27,0,0,0,4,0,0,1467.24
4213,20,33827.4,37,Auto,160.17,0,0,1,10,1,0,1922.04
4214,45,28296.41,26,Home,151.15,1,1,0,1,0,0,1813.8000000000002
4215,61,60245.7,92,Auto,78.89,0,2,0,9,0,0,946.6800000000001
4216,32,42636.46,12,Auto,56.71,1,0,0,6,0,0,680.52
4217,58,20000.0,84,Auto,170.16,0,2,1,5,0,1,2041.92
4218,40,57113.98,49,Auto,129.43,0,1,0,5,0,0,1553.16
4219,57,54207.44,14,Life,86.77,0,1,0,2,1,0,1041.24
4220,28,61702.18,46,Auto,171.8,0,1,0,3,1,0,2061.6000000000004
4221,65,51164.25,35,Home,109.68,1,0,0,7,0,0,1316.16
4222,49,105245.25,29,Life,105.42,0,0,2,4,0,0,1265.04
4223,74,76381.42,12,Renters,96.0,0,2,0,6,0,1,1152.0
4224,71,54008.51,116,Life,100.82,0,2,0,8,1,0,1209.84
4225,53,63600.21,82,Life,99.2,1,2,0,1,1,0,1190.4
4226,50,96122.14,44,Home,149.77,1,0,0,6,0,0,1797.2400000000002
4227,41,86045.7,66,Home,204.78,1,1,1,1,1,1,2457.36
4228,56,34283.34,2,Auto,72.15,0,0,1,8,0,0,865.8000000000001
4229,51,43565.61,59,Auto,119.65,0,0,1,4,0,0,1435.8000000000002
4230,73,47799.37,17,Renters,127.62,1,3,1,5,0,0,1531.44
4231,45,55326.6,10,Home,155.91,0,0,2,10,0,1,1870.92
4232,54,51900.69,18,Renters,179.47,1,1,0,2,0,0,2153.64
4233,24,65748.2,22,Renters,127.83,0,1,0,3,0,0,1533.96
4234,21,81185.87,83,Auto,106.33,1,2,0,7,0,0,1275.96
4235,54,84858.53,58,Renters,161.01,1,2,0,7,0,0,1932.12
4236,73,57810.46,53,Home,61.2,0,1,1,8,0,0,734.4000000000001
4237,18,29036.74,1,Auto,40.0,0,0,0,3,1,0,480.0
4238,18,42110.98,88,Renters,251.57,3,0,0,2,0,0,3018.84
4239,64,53564.95,61,Auto,98.65,1,3,0,2,0,0,1183.8000000000002
4240,37,37609.24,100,Renters,116.38,0,0,0,6,0,0,1396.56
4241,36,90098.9,89,Home,159.47,1,3,0,2,0,0,1913.6399999999999
4242,46,39050.1,100,Auto,150.61,0,2,0,4,0,0,1807.3200000000002
4243,27,78575.39,31,Renters,174.84,0,2,0,9,1,0,2098.08
4244,35,27998.63,31,Home,177.19,1,2,0,10,0,0,2126.2799999999997
4245,45,79458.42,66,Auto,70.09,0,0,2,3,0,0,841.08
4246,52,61936.09,19,Auto,192.12,1,1,0,1,0,1,2305.44
4247,60,98275.68,53,Renters,157.98,0,2,0,2,0,1,1895.7599999999998
4248,64,40105.62,76,Auto,152.01,2,1,1,10,1,0,1824.12
4249,48,52589.47,74,Renters,154.01,1,1,0,10,0,0,1848.12
4250,44,56850.48,95,Auto,40.0,1,0,3,7,0,0,480.0
4251,28,61645.0,109,Home,125.55,0,5,2,9,1,0,1506.6
4252,66,57388.42,22,Life,91.5,0,0,2,9,0,0,1098.0
4253,66,57813.07,23,Auto,85.02,3,1,0,4,1,0,1020.24
4254,55,57452.62,116,Home,113.05,0,0,1,8,1,0,1356.6
4255,22,20000.0,87,Renters,172.15,0,0,1,1,0,0,2065.8
4256,25,86853.36,15,Renters,147.92,3,0,1,6,1,0,1775.04
4257,51,127945.0,26,Home,154.69,0,1,0,8,0,0,1856.28
4258,65,71561.96,3,Home,114.92,0,2,1,2,0,0,1379.04
4259,69,40013.48,87,Renters,151.93,0,2,1,8,0,0,1823.16
4260,73,42240.15,20,Renters,126.04,0,0,1,4,1,0,1512.48
4261,29,78489.83,109,Renters,177.71,0,2,0,2,0,0,2132.52
4262,55,73480.33,40,Auto,166.3,1,2,1,4,0,1,1995.6000000000001
4263,18,58745.62,39,Life,142.19,0,2,2,8,0,0,1706.28
4264,48,81574.9,72,Auto,98.94,1,2,0,4,1,0,1187.28
4265,21,20000.0,18,Auto,147.28,1,0,0,8,0,1,1767.3600000000001
4266,66,81589.37,41,Auto,145.91,2,1,0,7,0,0,1750.92
4267,62,70230.75,70,Auto,140.37,1,0,0,5,0,0,1684.44
4268,67,43089.14,27,Auto,113.59,0,2,0,8,0,0,1363.08
4269,22,33466.87,100,Auto,105.55,1,3,1,2,0,0,1266.6
4270,47,67669.2,15,Auto,149.51,1,2,0,3,0,0,1794.12
4271,73,95959.24,37,Home,96.4,2,1,0,4,0,0,1156.8000000000002
4272,41,59981.95,58,Auto,123.67,0,0,0,10,0,0,1484.04
4273,20,46240.93,5,Auto,161.41,1,0,1,5,1,0,1936.92
4274,28,69208.34,103,Auto,154.87,0,2,1,5,1,0,1858.44
4275,62,105059.18,73,Auto,82.92,1,1,0,1,0,0,995.04
4276,21,74488.6,7,Auto,148.43,1,3,1,1,0,1,1781.16
4277,43,76866.84,41,Home,226.43,0,1,1,1,0,1,2717.16
4278,44,91901.57,84,Life,165.4,0,0,0,5,0,0,1984.8000000000002
4279,63,75396.26,10,Renters,122.64,0,1,0,2,0,1,1471.68
4280,71,47818.67,62,Renters,193.84,0,0,0,3,1,0,2326.08
4281,60,26619.57,26,Auto,233.96,0,1,0,8,0,0,2807.52
4282,44,44723.63,68,Auto,173.85,2,1,1,10,1,0,2086.2
4283,59,40696.02,102,Auto,57.08,1,1,0,8,0,0,684.96
4284,68,79504.78,24,Renters,162.76,1,3,0,10,0,1,1953.12
4285,67,82563.66,78,Auto,195.7,0,1,0,2,1,0,2348.3999999999996
4286,23,68862.59,41,Home,42.12,1,3,0,8,0,0,505.43999999999994
4287,32,37088.78,65,Auto,177.17,1,1,2,9,0,0,2126.04
4288,70,104305.13,17,Auto,125.86,0,0,0,10,0,0,1510.32
4289,47,55843.38,109,Life,194.19,0,1,1,10,0,0,2330.2799999999997
4290,59,78276.58,24,Renters,131.8,0,0,0,6,1,0,1581.6000000000001
4291,54,66085.15,27,Renters,150.45,2,1,0,1,0,1,1805.3999999999999
4292,54,69590.6,7,Home,151.2,0,0,0,3,0,1,1814.3999999999999
4293,59,77500.05,73,Renters,167.13,0,2,2,5,1,0,2005.56
4294,54,49687.56,107,Home,155.12,1,0,0,3,0,0,1861.44
4295,52,93718.85,99,Life,94.54,3,4,0,3,0,0,1134.48
4296,40,30250.88,12,Auto,123.16,1,1,0,9,1,0,1477.92
4297,23,42151.76,85,Home,134.7,2,0,1,5,0,1,1616.3999999999999
4298,21,93433.45,3,Home,190.37,3,1,0,8,0,0,2284.44
4299,35,77980.1,79,Auto,156.79,0,0,0,7,1,0,1881.48
4300,26,120888.6,85,Renters,105.41,0,2,0,4,0,0,1264.92
4301,66,66503.71,10,Life,93.61,1,4,0,3,1,1,1123.32
4302,46,102409.44,33,Home,164.46,0,3,0,3,0,0,1973.52
4303,30,24135.47,46,Auto,113.63,0,2,1,2,1,0,1363.56
4304,64,33902.67,59,Home,168.89,1,0,0,5,1,0,2026.6799999999998
4305,69,84701.56,52,Renters,132.49,0,1,2,2,0,0,1589.88
4306,34,26711.91,6,Home,200.7,0,1,0,2,0,1,2408.3999999999996
4307,62,60657.91,2,Auto,101.83,2,3,1,4,0,0,1221.96
4308,49,90678.6,29,Home,199.74,0,1,1,6,0,0,2396.88
4309,65,76025.77,119,Auto,179.26,2,1,1,6,1,0,2151.12
4310,39,65244.09,40,Renters,115.18,2,1,1,8,1,0,1382.16
4311,21,55119.64,97,Auto,95.48,0,1,0,6,1,0,1145.76
4312,22,69448.97,61,Home,221.75,2,0,0,6,1,0,2661.0
4313,54,77699.46,68,Renters,94.38,3,3,0,4,1,0,1132.56
4314,58,50460.32,68,Auto,148.79,0,2,1,5,1,0,1785.48
4315,66,73178.19,29,Auto,150.54,1,3,0,7,1,0,1806.48
4316,30,88725.48,101,Auto,135.45,0,2,1,10,0,0,1625.3999999999999
4317,51,60105.48,62,Auto,170.16,2,4,0,9,1,1,2041.92
4318,62,66498.7,60,Auto,93.12,1,2,0,4,1,0,1117.44
4319,39,75643.13,84,Life,221.99,0,2,0,10,0,0,2663.88
4320,70,77129.35,41,Renters,97.9,1,2,3,1,1,1,1174.8000000000002
4321,40,84325.98,87,Renters,128.52,0,2,1,6,0,0,1542.2400000000002
4322,68,42683.75,109,Life,70.28,0,0,0,2,0,0,843.36
4323,20,53363.7,82,Auto,182.08,0,1,0,7,0,0,2184.96
4324,59,54178.67,113,Auto,219.96,2,1,0,6,0,0,2639.52
4325,51,45113.93,89,Auto,225.37,0,3,1,9,0,0,2704.44
4326,49,25434.89,65,Renters,186.06,1,2,1,6,0,0,2232.7200000000003
4327,62,20000.0,118,Home,118.3,1,0,0,6,1,0,1419.6
4328,68,91299.96,64,Auto,135.08,1,0,0,4,1,0,1620.96
4329,66,30814.35,79,Auto,120.47,0,0,0,9,1,0,1445.6399999999999
4330,38,99463.2,63,Home,80.41,0,1,1,3,0,0,964.92
4331,63,81267.01,98,Home,121.7,1,0,0,1,0,0,1460.4
4332,61,56074.86,48,Renters,175.89,1,1,0,10,1,0,2110.68
4333,38,78561.29,20,Auto,95.99,0,0,0,8,1,0,1151.8799999999999
4334,61,74352.93,118,Life,40.0,0,2,0,8,1,0,480.0
4335,28,40760.96,37,Auto,78.61,1,1,1,1,0,1,943.3199999999999
4336,56,64670.49,64,Renters,171.82,1,2,0,9,0,0,2061.84
4337,21,43443.55,91,Life,57.68,0,3,1,2,1,0,692.16
4338,68,79390.82,86,Life,113.76,0,1,0,6,1,0,1365.1200000000001
4339,18,49265.14,115,Auto,117.74,2,3,1,9,0,0,1412.8799999999999
4340,45,62874.15,5,Auto,146.61,0,0,0,6,0,1,1759.3200000000002
4341,41,61924.42,34,Home,145.56,0,1,1,7,0,1,1746.72
4342,52,67674.74,39,Auto,153.01,0,1,0,9,0,0,1836.12
4343,30,101576.21,67,Home,128.31,2,0,0,5,0,0,1539.72
4344,64,59698.87,81,Life,92.5,0,1,1,1,0,0,1110.0
4345,51,91794.4,62,Auto,175.56,2,0,0,9,1,0,2106.7200000000003
4346,28,75559.93,88,Home,55.63,2,1,0,10,1,0,667.5600000000001
4347,53,96204.86,24,Auto,170.16,1,1,0,7,1,0,2041.92
4348,68,57554.41,3,Renters,186.48,1,0,0,8,1,0,2237.7599999999998
4349,34,80315.0,109,Life,240.15,0,1,0,2,0,0,2881.8
4350,52,63696.1,71,Home,101.06,0,2,0,5,0,0,1212.72
4351,35,20000.0,89,Auto,109.79,1,1,2,8,0,0,1317.48
4352,57,41023.44,67,Renters,137.4,1,0,1,7,1,0,1648.8000000000002
4353,39,77812.29,79,Home,134.04,0,1,0,7,1,0,1608.48
4354,74,76357.83,93,Auto,172.56,1,1,0,4,0,0,2070.7200000000003
4355,41,36510.5,50,Renters,158.51,0,3,0,2,0,1,1902.12
4356,36,69848.09,29,Life,119.17,0,2,0,10,0,0,1430.04
4357,54,76071.72,74,Home,130.59,2,2,0,3,0,0,1567.08
4358,56,64237.36,32,Home,177.0,2,0,1,9,0,0,2124.0
4359,38,81034.01,87,Auto,78.02,0,0,0,4,1,0,936.24
4360,25,78036.22,39,Home,124.48,0,1,1,1,0,0,1493.76
4361,45,64226.84,9,Auto,159.96,1,1,0,10,1,0,1919.52
4362,22,53761.85,101,Auto,87.0,0,0,0,4,0,0,1044.0
4363,34,87935.92,116,Auto,40.0,0,2,1,8,0,0,480.0
4364,54,75189.57,104,Auto,200.1,0,3,0,8,0,0,2401.2
4365,53,34608.48,14,Auto,134.08,0,2,0,10,1,0,1608.96
4366,71,69859.75,68,Home,78.41,1,1,0,10,0,0,940.92
4367,36,39677.46,64,Home,176.42,2,0,1,2,1,0,2117.04
4368,44,43779.51,20,Home,125.63,0,0,1,10,0,0,1507.56
4369,70,50657.98,28,Auto,88.43,0,1,0,4,1,0,1061.16
4370,51,65987.21,14,Auto,151.64,0,2,1,7,0,0,1819.6799999999998
4371,28,73238.68,44,Renters,137.32,1,0,1,8,0,0,1647.84
4372,71,56003.28,98,Home,107.41,0,1,1,1,0,0,1288.92
4373,62,56965.98,77,Life,100.37,0,1,2,8,0,0,1204.44
4374,64,53928.64,95,Auto,88.82,0,0,0,1,0,0,1065.84
4375,29,88045.3,97,Home,168.1,0,0,1,6,0,0,2017.1999999999998
4376,71,20000.0,116,Auto,78.82,1,0,0,5,1,0,945.8399999999999
4377,38,58209.1,39,Home,99.11,1,0,0,10,1,0,1189.32
4378,71,98989.67,28,Renters,139.55,0,0,0,7,0,0,1674.6000000000001
4379,28,76379.06,64,Life,200.65,1,3,0,6,1,0,2407.8
4380,56,92870.64,89,Life,140.98,0,1,1,10,1,0,1691.7599999999998
4381,45,20246.53,32,Auto,161.47,0,0,0,1,1,0,1937.6399999999999
4382,22,37670.52,9,Home,139.6,0,2,0,6,0,1,1675.1999999999998
4383,34,76309.06,28,Home,175.79,1,1,1,3,0,0,2109.48
4384,73,99113.87,95,Home,222.19,3,1,1,6,0,0,2666.2799999999997
4385,37,39892.8,17,Auto,115.3,1,1,2,7,0,0,1383.6
4386,58,56469.24,117,Renters,135.63,0,0,1,6,0,0,1627.56
4387,63,73832.21,87,Life,142.81,1,2,1,9,0,0,1713.72
4388,29,33045.04,77,Auto,158.84,1,1,0,9,0,0,1906.08
4389,23,76477.21,55,Auto,140.96,2,0,0,8,0,0,1691.52
4390,34,20000.0,10,Auto,110.53,0,1,0,5,0,0,1326.3600000000001
4391,68,75829.27,80,Home,134.68,1,2,1,10,1,0,1616.16
4392,36,43108.13,6,Auto,244.43,1,0,0,3,0,1,2933.16
4393,43,55152.86,48,Life,149.12,0,1,0,4,0,0,1789.44
4394,65,79341.45,75,Home,49.02,0,2,0,10,0,0,588.24
4395,61,74839.55,116,Home,117.23,0,2,0,8,0,0,1406.76
4396,61,64824.41,67,Home,135.6,0,1,0,9,1,0,1627.1999999999998
4397,69,86318.89,92,Auto,128.67,1,1,2,8,0,0,1544.04
4398,49,27596.13,41,Life,131.92,0,0,0,10,0,0,1583.04
4399,23,69497.12,79,Home,147.88,1,0,0,3,1,0,1774.56
4400,72,47616.26,60,Life,157.89,1,0,0,7,0,0,1894.6799999999998
4401,53,85196.69,77,Home,146.65,2,2,1,8,0,0,1759.8000000000002
4402,55,80115.48,42,Renters,177.78,0,0,0,3,0,1,2133.36
4403,28,80913.66,116,Auto,67.71,1,1,0,1,0,0,812.52
4404,50,101198.4,109,Home,123.63,0,2,0,7,0,0,1483.56
4405,41,89779.65,81,Renters,154.54,0,2,0,3,0,0,1854.48
4406,40,61536.73,71,Renters,146.53,2,1,0,1,0,0,1758.3600000000001
4407,32,64972.11,28,Renters,105.65,4,1,0,7,0,0,1267.8000000000002
4408,44,78220.64,102,Auto,111.06,2,1,0,7,0,0,1332.72
4409,28,67995.84,13,Life,97.12,1,1,1,4,1,0,1165.44
4410,74,80513.81,81,Life,178.95,0,5,2,2,1,0,2147.3999999999996
4411,68,20000.0,15,Auto,51.66,0,0,0,10,0,0,619.92
4412,67,106377.68,36,Life,77.33,2,0,0,5,1,0,927.96
4413,34,66342.63,92,Auto,153.84,1,2,0,9,0,0,1846.08
4414,68,29305.76,15,Home,159.44,0,0,0,6,0,1,1913.28
4415,70,44896.55,110,Auto,63.7,0,2,0,10,0,0,764.4000000000001
4416,31,20000.0,117,Life,163.19,0,5,0,9,0,0,1958.28
4417,44,41014.83,75,Auto,143.12,2,2,0,1,0,0,1717.44
4418,35,61870.53,56,Home,158.2,0,0,0,2,0,0,1898.3999999999999
4419,45,98323.72,95,Auto,138.26,2,1,0,6,0,0,1659.12
4420,68,74034.84,4,Auto,154.15,0,0,2,3,1,1,1849.8000000000002
4421,64,70122.93,99,Home,155.7,0,1,1,2,0,0,1868.3999999999999
4422,64,40027.7,98,Auto,156.24,1,0,0,6,0,0,1874.88
4423,21,46861.32,52,Renters,145.98,0,0,1,7,1,0,1751.7599999999998
4424,24,48567.59,91,Life,131.15,3,1,0,4,0,0,1573.8000000000002
4425,62,49465.17,10,Renters,131.42,0,2,1,10,0,0,1577.04
4426,52,57266.19,94,Renters,145.36,0,5,0,9,1,0,1744.3200000000002
4427,65,58927.76,45,Auto,172.14,0,0,1,3,0,0,2065.68
4428,26,57540.28,84,Auto,223.41,1,0,0,2,0,0,2680.92
4429,25,50230.87,29,Home,158.78,1,2,0,5,1,0,1905.3600000000001
4430,69,67971.17,53,Auto,151.98,1,3,1,9,1,0,1823.7599999999998
4431,62,58082.87,29,Life,189.69,1,1,1,1,0,1,2276.2799999999997
4432,34,29897.52,23,Auto,152.84,1,3,0,6,0,0,1834.08
4433,34,65756.4,57,Life,87.29,1,0,0,8,0,0,1047.48
4434,66,62431.19,50,Auto,102.0,0,0,0,7,0,0,1224.0
4435,50,30248.2,21,Renters,217.3,1,0,0,6,1,0,2607.6000000000004
4436,49,51991.37,112,Auto,102.9,2,2,0,3,0,0,1234.8000000000002
4437,25,78135.6,43,Auto,160.66,0,1,2,9,1,0,1927.92
4438,36,39998.1,10,Renters,90.51,0,0,0,5,1,1,1086.1200000000001
4439,55,37672.06,105,Auto,192.79,1,2,0,1,0,0,2313.48
4440,20,57852.56,76,Renters,114.29,1,1,0,9,0,0,1371.48
4441,22,78704.51,30,Home,138.73,1,0,0,10,0,0,1664.7599999999998
4442,30,104827.21,51,Auto,124.73,0,1,0,9,0,0,1496.76
4443,64,79496.58,33,Life,157.72,0,4,2,1,1,1,1892.6399999999999
4444,63,88866.21,18,Home,142.72,0,2,1,7,0,0,1712.6399999999999
4445,48,72627.35,78,Renters,175.95,0,4,0,9,0,0,2111.3999999999996
4446,72,49927.45,22,Home,164.49,0,0,1,2,1,0,1973.88
4447,33,79337.64,64,Home,147.68,1,2,0,10,0,0,1772.16
