customer_id,age,income,tenure_months,policy_type,monthly_premium,claim_count,customer_service_calls,late_payments,satisfaction_score,discount_received,churned,annual_revenue,value_segment,risk_segment,predicted_churn_probability,churn_risk_group
3558,53,72461.91,65,Home,172.37,1,1,0,10,1,0,2068.44,High Value,High Satisfaction,0.0376245439339409,Low Risk
3559,73,28559.63,79,Life,101.75,1,2,1,4,0,0,1221.0,Low Value,Low Satisfaction,0.04641207826609732,Low Risk
3560,60,53729.02,57,Auto,101.47,1,0,0,1,0,0,1217.6399999999999,Low Value,Low Satisfaction,0.03638776503995049,Low Risk
3561,37,86263.97,97,Renters,135.63,0,3,0,10,0,0,1627.56,Medium Value,High Satisfaction,0.013970550257464137,Low Risk
3562,35,50120.67,70,Home,230.46,3,1,0,8,0,0,2765.52,High Value,High Satisfaction,0.0646355152198898,Low Risk
3563,60,23091.41,7,Life,192.84,0,2,0,2,1,1,2314.08,High Value,Low Satisfaction,0.6172030092690095,High Risk
3564,74,70665.73,19,Auto,184.41,0,1,0,3,0,1,2212.92,High Value,Low Satisfaction,0.6391304872907755,High Risk
3565,38,52096.36,44,Auto,73.26,0,1,0,7,0,0,879.1200000000001,Low Value,Medium Satisfaction,0.02561170727538136,Low Risk
3566,21,60910.52,63,Renters,141.53,1,0,1,2,0,0,1698.3600000000001,Medium Value,Low Satisfaction,0.09296062016641345,Low Risk
3567,67,48942.87,65,Auto,171.95,1,2,0,4,0,1,2063.3999999999996,High Value,Low Satisfaction,0.1651708160369264,Low Risk
3568,50,108436.73,39,Auto,228.84,0,1,0,7,1,0,2746.08,High Value,Medium Satisfaction,0.165287969428654,Low Risk
3569,44,30722.4,83,Auto,59.23,1,0,0,3,1,0,710.76,Low Value,Low Satisfaction,0.015954928593891506,Low Risk
3570,24,127336.9,109,Renters,167.89,0,0,0,2,0,0,2014.6799999999998,High Value,Low Satisfaction,0.0869093877508733,Low Risk
3571,23,56406.0,26,Auto,182.9,0,0,0,8,0,0,2194.8,High Value,High Satisfaction,0.1760012923946557,Low Risk
3572,32,69035.82,44,Renters,155.33,0,1,0,2,0,0,1863.96,Medium Value,Low Satisfaction,0.1392740076798664,Low Risk
3573,35,52354.48,12,Home,74.24,0,0,1,10,0,0,890.8799999999999,Low Value,High Satisfaction,0.06347295145217106,Low Risk
3574,49,51434.06,22,Auto,146.4,1,1,2,7,1,1,1756.8000000000002,Medium Value,Medium Satisfaction,0.22207732206746278,Low Risk
3575,73,47733.74,77,Auto,154.3,0,1,0,3,0,0,1851.6000000000001,Medium Value,Low Satisfaction,0.05380013799877584,Low Risk
3576,28,78227.68,92,Auto,143.0,1,0,0,4,0,0,1716.0,Medium Value,Low Satisfaction,0.03543803742652205,Low Risk
3577,37,33962.41,14,Home,104.18,0,1,0,6,0,0,1250.16,Low Value,Medium Satisfaction,0.1412591965066687,Low Risk
3578,41,73010.39,86,Home,98.6,0,0,1,3,1,0,1183.1999999999998,Low Value,Low Satisfaction,0.015104458891283746,Low Risk
3579,32,20000.0,30,Home,155.53,0,1,0,1,0,1,1866.3600000000001,Medium Value,Low Satisfaction,0.3773350933498354,Medium Risk
3580,65,71017.63,44,Auto,104.56,0,1,0,8,0,0,1254.72,Low Value,High Satisfaction,0.023903323142876815,Low Risk
3581,24,83681.14,84,Home,105.59,1,1,1,4,1,0,1267.08,Low Value,Low Satisfaction,0.038583376984054146,Low Risk
3582,38,36960.58,108,Renters,128.72,0,2,1,1,0,0,1544.6399999999999,Medium Value,Low Satisfaction,0.03935838754321276,Low Risk
3583,59,79932.34,91,Renters,142.19,1,3,0,2,1,0,1706.28,Medium Value,Low Satisfaction,0.033250256380286385,Low Risk
3584,43,66130.48,38,Renters,181.74,0,1,1,6,1,1,2180.88,High Value,Medium Satisfaction,0.2795819134076073,Low Risk
3585,61,100165.38,59,Auto,81.18,1,2,1,1,0,0,974.1600000000001,Low Value,Low Satisfaction,0.07358411425580641,Low Risk
3586,73,46185.46,42,Renters,76.73,0,2,2,9,0,0,920.76,Low Value,High Satisfaction,0.07353728829734983,Low Risk
3587,31,126951.69,52,Auto,117.81,1,3,0,7,0,0,1413.72,Medium Value,Medium Satisfaction,0.05872519239384437,Low Risk
3588,74,20000.0,63,Auto,53.99,0,0,0,8,1,0,647.88,Low Value,High Satisfaction,0.03710129800969591,Low Risk
3589,54,57750.92,61,Renters,161.4,1,0,1,8,1,0,1936.8000000000002,High Value,High Satisfaction,0.02978722417216916,Low Risk
3590,38,27631.47,105,Life,45.29,1,0,1,6,1,0,543.48,Low Value,Medium Satisfaction,0.020019856173596574,Low Risk
3591,35,105723.19,34,Home,166.83,0,2,1,8,0,0,2001.96,High Value,High Satisfaction,0.12807250589589161,Low Risk
3592,22,59242.58,39,Auto,184.91,0,0,0,7,0,0,2218.92,High Value,Medium Satisfaction,0.19925594483787548,Low Risk
3593,20,61222.93,41,Auto,146.69,1,0,0,1,0,0,1760.28,Medium Value,Low Satisfaction,0.16444780303408685,Low Risk
3594,40,74751.24,108,Home,51.42,1,1,0,3,1,0,617.04,Low Value,Low Satisfaction,0.011185072800987827,Low Risk
3595,43,64894.29,37,Renters,139.78,0,3,0,9,1,0,1677.3600000000001,Medium Value,High Satisfaction,0.05840678777572699,Low Risk
3596,54,51937.25,65,Auto,99.15,0,1,2,8,0,0,1189.8000000000002,Low Value,High Satisfaction,0.012352586448291479,Low Risk
3597,41,37353.76,118,Renters,80.91,3,1,0,5,0,0,970.92,Low Value,Medium Satisfaction,0.018007607682964107,Low Risk
3598,66,68707.29,79,Auto,161.07,0,1,0,1,1,1,1932.84,High Value,Low Satisfaction,0.1705680431499427,Low Risk
3599,36,73334.34,32,Renters,169.51,0,1,0,2,0,0,2034.12,High Value,Low Satisfaction,0.3560903061351332,Medium Risk
3600,68,80298.3,8,Life,192.86,1,0,1,10,0,1,2314.32,High Value,High Satisfaction,0.4814361328581952,Medium Risk
3601,42,107079.99,97,Auto,122.18,0,3,0,10,0,0,1466.16,Medium Value,High Satisfaction,0.01788299057550765,Low Risk
3602,38,20000.0,18,Auto,142.74,0,0,0,9,0,0,1712.88,Medium Value,High Satisfaction,0.08523017752785281,Low Risk
3603,29,63510.22,45,Renters,209.94,0,0,1,10,0,0,2519.2799999999997,High Value,High Satisfaction,0.10870583527805819,Low Risk
3604,74,91218.23,93,Home,229.29,0,0,1,8,0,0,2751.48,High Value,High Satisfaction,0.09140977046772067,Low Risk
3605,58,62260.51,96,Home,183.62,0,3,0,9,0,0,2203.44,High Value,High Satisfaction,0.02855779955569656,Low Risk
3606,50,20000.0,33,Home,119.25,0,2,1,2,0,1,1431.0,Medium Value,Low Satisfaction,0.3750259115730441,Medium Risk
3607,67,36597.13,5,Auto,135.33,0,2,1,3,0,0,1623.96,Medium Value,Low Satisfaction,0.3030432182586829,Medium Risk
3608,70,72228.54,82,Renters,126.98,1,0,0,3,0,0,1523.76,Medium Value,Low Satisfaction,0.02411819329202772,Low Risk
3609,21,71428.34,112,Auto,166.75,0,0,0,1,0,0,2001.0,High Value,Low Satisfaction,0.05252715587991313,Low Risk
3610,59,79795.43,74,Life,98.12,1,1,2,2,0,0,1177.44,Low Value,Low Satisfaction,0.04483264442316836,Low Risk
3611,74,47817.8,36,Auto,149.46,0,1,0,10,0,0,1793.52,Medium Value,High Satisfaction,0.06598956671440412,Low Risk
3612,24,70717.43,97,Renters,149.69,2,2,1,5,1,0,1796.28,Medium Value,Medium Satisfaction,0.04715299332455851,Low Risk
3613,39,44191.01,23,Auto,152.27,0,2,0,7,0,0,1827.2400000000002,Medium Value,Medium Satisfaction,0.08901855063535911,Low Risk
3614,72,70719.08,40,Auto,88.99,1,1,1,6,0,0,1067.8799999999999,Low Value,Medium Satisfaction,0.0631298666539645,Low Risk
3615,50,66170.67,5,Auto,146.12,0,0,0,2,0,1,1753.44,Medium Value,Low Satisfaction,0.45589245393798783,Medium Risk
3616,34,46941.08,34,Renters,214.62,0,0,1,8,1,0,2575.44,High Value,High Satisfaction,0.2633633729762772,Low Risk
3617,41,99280.04,24,Home,114.44,1,0,2,4,0,0,1373.28,Low Value,Low Satisfaction,0.14533315696036456,Low Risk
3618,51,27476.01,17,Renters,146.69,1,2,0,2,0,0,1760.28,Medium Value,Low Satisfaction,0.2673106051841065,Low Risk
3619,45,61884.34,95,Auto,52.11,0,0,0,4,1,0,625.3199999999999,Low Value,Low Satisfaction,0.008142201594010795,Low Risk
3620,60,46456.08,71,Home,146.38,2,3,0,8,0,0,1756.56,Medium Value,High Satisfaction,0.02548460625175929,Low Risk
3621,58,105352.44,81,Renters,144.75,0,5,0,1,1,0,1737.0,Medium Value,Low Satisfaction,0.07566414836251983,Low Risk
3622,56,78164.76,92,Auto,140.24,1,2,1,9,1,0,1682.88,Medium Value,High Satisfaction,0.009847331502640866,Low Risk
3623,39,50715.17,102,Auto,167.87,1,0,1,8,1,0,2014.44,High Value,High Satisfaction,0.021226820229124407,Low Risk
3624,66,58846.26,22,Home,122.44,0,3,0,8,0,0,1469.28,Medium Value,High Satisfaction,0.05172304988463785,Low Risk
3625,34,105947.66,15,Auto,187.94,2,1,0,10,0,1,2255.2799999999997,High Value,High Satisfaction,0.4535396015680338,Medium Risk
3626,51,44181.94,101,Auto,95.26,1,2,0,9,1,0,1143.1200000000001,Low Value,High Satisfaction,0.011743932055084371,Low Risk
3627,23,26182.14,15,Home,199.95,2,0,0,7,0,1,2399.3999999999996,High Value,Medium Satisfaction,0.5995087579102982,Medium Risk
3628,63,71402.15,114,Auto,144.57,0,0,1,9,0,0,1734.84,Medium Value,High Satisfaction,0.011004852397204511,Low Risk
3629,23,71900.09,114,Renters,131.78,0,0,0,1,0,0,1581.3600000000001,Medium Value,Low Satisfaction,0.04309259731671356,Low Risk
3630,51,79652.76,25,Life,70.57,0,1,0,1,0,0,846.8399999999999,Low Value,Low Satisfaction,0.10354890921478214,Low Risk
3631,18,79797.77,53,Home,85.06,0,1,1,4,0,0,1020.72,Low Value,Low Satisfaction,0.05384360647061345,Low Risk
3632,27,103955.52,21,Home,150.79,1,1,0,2,0,0,1809.48,Medium Value,Low Satisfaction,0.2320228930265564,Low Risk
3633,38,27200.98,119,Auto,102.74,0,0,0,8,0,0,1232.8799999999999,Low Value,High Satisfaction,0.013153814957751737,Low Risk
3634,22,38538.33,102,Renters,179.78,1,3,0,1,0,0,2157.36,High Value,Low Satisfaction,0.10063567942179934,Low Risk
3635,19,79568.47,66,Auto,147.93,0,2,0,4,1,0,1775.16,Medium Value,Low Satisfaction,0.07875398221625814,Low Risk
3636,39,40676.24,91,Home,70.87,0,1,0,9,0,0,850.44,Low Value,High Satisfaction,0.010963810215093073,Low Risk
3637,65,32955.06,113,Life,169.25,1,3,0,2,0,0,2031.0,High Value,Low Satisfaction,0.07908758060969247,Low Risk
3638,74,106048.58,32,Home,127.69,1,1,1,6,1,0,1532.28,Medium Value,Medium Satisfaction,0.08584282953871573,Low Risk
3639,19,29361.27,21,Renters,132.94,1,0,1,4,1,0,1595.28,Medium Value,Low Satisfaction,0.12808107196239824,Low Risk
3640,27,57272.02,68,Auto,182.01,1,2,2,4,0,0,2184.12,High Value,Low Satisfaction,0.1415243624362505,Low Risk
3641,51,63693.92,44,Auto,72.26,0,1,0,6,1,0,867.1200000000001,Low Value,Medium Satisfaction,0.036005076278737065,Low Risk
3642,33,93801.01,83,Renters,84.39,1,4,1,10,0,0,1012.6800000000001,Low Value,High Satisfaction,0.017482785671595575,Low Risk
3643,65,23886.33,66,Auto,149.65,0,1,0,4,0,0,1795.8000000000002,Medium Value,Low Satisfaction,0.048208171097416506,Low Risk
3644,68,74140.45,90,Renters,58.56,2,1,1,9,1,0,702.72,Low Value,High Satisfaction,0.005558860343402436,Low Risk
3645,56,45411.7,98,Auto,107.68,1,1,0,8,0,0,1292.16,Low Value,High Satisfaction,0.011723776719966918,Low Risk
3646,39,78807.45,14,Renters,179.03,0,0,1,8,1,0,2148.36,High Value,High Satisfaction,0.17752623310889096,Low Risk
3647,29,45050.23,15,Auto,130.11,3,0,0,5,0,0,1561.3200000000002,Medium Value,Medium Satisfaction,0.12213055879871121,Low Risk
3648,41,99590.74,20,Home,73.15,1,0,0,6,1,0,877.8000000000001,Low Value,Medium Satisfaction,0.03339104848486695,Low Risk
3649,64,45178.66,34,Home,143.51,0,4,0,1,0,1,1722.12,Medium Value,Low Satisfaction,0.48532970360356315,Medium Risk
3650,57,20000.0,36,Home,116.78,1,2,0,1,0,0,1401.3600000000001,Low Value,Low Satisfaction,0.23264710860212434,Low Risk
3651,55,47645.32,83,Auto,103.4,0,1,0,9,1,0,1240.8000000000002,Low Value,High Satisfaction,0.014996504231261185,Low Risk
3652,27,59251.4,9,Home,295.04,0,4,2,4,1,1,3540.4800000000005,High Value,Low Satisfaction,0.7903272507110879,High Risk
3653,52,88811.79,71,Auto,160.87,0,2,0,3,1,0,1930.44,High Value,Low Satisfaction,0.05920664663329507,Low Risk
3654,68,37314.87,30,Auto,122.24,0,1,0,5,0,0,1466.8799999999999,Medium Value,Medium Satisfaction,0.10519231031135588,Low Risk
3655,66,37749.79,77,Auto,175.42,0,1,2,9,0,0,2105.04,High Value,High Satisfaction,0.02452674076877428,Low Risk
3656,49,86132.71,91,Home,121.91,1,3,1,9,1,0,1462.92,Medium Value,High Satisfaction,0.008848665420603745,Low Risk
3657,24,34745.05,63,Auto,111.68,2,2,0,3,0,0,1340.16,Low Value,Low Satisfaction,0.08341670681530543,Low Risk
3658,38,61062.36,108,Life,148.48,1,0,0,7,0,0,1781.7599999999998,Medium Value,Medium Satisfaction,0.018672730666469614,Low Risk
3659,37,61509.67,35,Home,157.89,1,2,0,3,0,0,1894.6799999999998,High Value,Low Satisfaction,0.21958483621245292,Low Risk
3660,43,69786.75,13,Auto,176.66,1,2,0,3,1,1,2119.92,High Value,Low Satisfaction,0.49325831753077354,Medium Risk
3661,21,48503.34,79,Home,199.06,0,1,0,4,0,0,2388.7200000000003,High Value,Low Satisfaction,0.08936737895164905,Low Risk
3662,63,44606.12,46,Renters,188.44,1,0,0,2,1,0,2261.2799999999997,High Value,Low Satisfaction,0.24929394165215238,Low Risk
3663,69,72367.68,56,Auto,173.55,1,2,0,6,0,0,2082.6000000000004,High Value,Medium Satisfaction,0.08406751978954084,Low Risk
3664,39,45288.09,9,Home,178.17,1,1,0,5,0,0,2138.04,High Value,Medium Satisfaction,0.3278856345236161,Medium Risk
3665,32,35080.68,109,Home,188.31,2,0,0,10,1,0,2259.7200000000003,High Value,High Satisfaction,0.019855968175247693,Low Risk
3666,73,92011.6,87,Auto,166.94,0,0,2,10,0,0,2003.28,High Value,High Satisfaction,0.028498439233213272,Low Risk
3667,57,75738.1,118,Renters,63.66,2,0,1,2,0,0,763.92,Low Value,Low Satisfaction,0.02280688166737705,Low Risk
3668,38,103885.05,36,Auto,157.39,1,2,0,10,0,0,1888.6799999999998,High Value,High Satisfaction,0.07495670272637031,Low Risk
3669,32,82247.29,117,Auto,196.96,0,1,0,2,0,0,2363.52,High Value,Low Satisfaction,0.10871116533137122,Low Risk
3670,39,37100.84,104,Renters,98.87,0,1,0,2,1,0,1186.44,Low Value,Low Satisfaction,0.016349574059950835,Low Risk
3671,69,67120.12,3,Home,117.36,1,1,0,4,0,1,1408.32,Low Value,Low Satisfaction,0.379714452887453,Medium Risk
3672,45,42656.18,98,Renters,132.3,0,1,0,3,0,0,1587.6000000000001,Medium Value,Low Satisfaction,0.02401961778857049,Low Risk
3673,31,28664.59,19,Home,143.55,0,0,1,9,0,0,1722.6000000000001,Medium Value,High Satisfaction,0.12384273118668723,Low Risk
3674,44,55161.61,28,Renters,110.02,2,1,0,5,1,0,1320.24,Low Value,Medium Satisfaction,0.07474721319498777,Low Risk
3675,58,86593.72,23,Renters,137.58,1,2,1,1,1,0,1650.96,Medium Value,Low Satisfaction,0.23186684189883283,Low Risk
3676,57,71048.08,104,Auto,158.1,0,1,0,2,1,0,1897.1999999999998,High Value,Low Satisfaction,0.028280483910976862,Low Risk
3677,45,34400.33,113,Renters,44.54,0,3,0,7,0,0,534.48,Low Value,Medium Satisfaction,0.017019428270291945,Low Risk
3678,43,54388.49,109,Home,138.36,0,1,0,8,0,0,1660.3200000000002,Medium Value,High Satisfaction,0.012102162725889659,Low Risk
3679,66,61856.94,7,Auto,117.78,0,1,0,6,0,0,1413.3600000000001,Medium Value,Medium Satisfaction,0.15236900159108951,Low Risk
3680,19,27839.53,105,Home,58.19,1,1,0,7,0,0,698.28,Low Value,Medium Satisfaction,0.01982795653213548,Low Risk
3681,42,80689.79,76,Auto,160.39,1,1,0,2,0,0,1924.6799999999998,High Value,Low Satisfaction,0.06973282787791496,Low Risk
3682,73,59967.83,14,Renters,149.01,1,2,1,6,1,1,1788.12,Medium Value,Medium Satisfaction,0.20650606705669713,Low Risk
3683,20,34406.91,46,Home,142.42,1,4,0,6,1,0,1709.04,Medium Value,Medium Satisfaction,0.07691548530790886,Low Risk
3684,25,33162.18,15,Life,162.47,1,1,0,4,0,1,1949.6399999999999,High Value,Low Satisfaction,0.45983313705234286,Medium Risk
3685,61,89214.61,67,Auto,149.46,0,0,1,4,0,0,1793.52,Medium Value,Low Satisfaction,0.048855425142059566,Low Risk
3686,50,56622.11,15,Home,101.79,1,0,0,2,0,1,1221.48,Low Value,Low Satisfaction,0.2931857461433236,Low Risk
3687,59,91187.74,51,Auto,167.53,0,0,0,3,0,1,2010.3600000000001,High Value,Low Satisfaction,0.27474242680610506,Low Risk
3688,69,99587.42,88,Home,175.24,1,1,0,10,1,0,2102.88,High Value,High Satisfaction,0.02371096610700881,Low Risk
3689,52,87493.86,116,Renters,86.14,1,1,0,6,1,0,1033.68,Low Value,Medium Satisfaction,0.008059952271074531,Low Risk
3690,23,53264.5,110,Renters,174.62,0,1,0,4,0,0,2095.44,High Value,Low Satisfaction,0.03136365291758274,Low Risk
3691,56,20000.0,8,Renters,122.24,0,0,2,3,1,0,1466.8799999999999,Medium Value,Low Satisfaction,0.48778538010055655,Medium Risk
3692,69,71885.92,69,Renters,162.58,0,3,0,1,1,0,1950.96,High Value,Low Satisfaction,0.12572106935580676,Low Risk
3693,40,111014.68,62,Auto,141.84,0,0,0,3,0,0,1702.08,Medium Value,Low Satisfaction,0.06033744368380968,Low Risk
3694,42,64221.42,51,Auto,127.26,2,0,0,1,0,0,1527.1200000000001,Medium Value,Low Satisfaction,0.09349065242502562,Low Risk
3695,67,21224.06,63,Home,159.26,1,1,0,4,1,0,1911.12,High Value,Low Satisfaction,0.0938963665362888,Low Risk
3696,60,50152.67,68,Home,120.01,0,1,0,4,1,0,1440.1200000000001,Medium Value,Low Satisfaction,0.02713653135004795,Low Risk
3697,36,60957.87,78,Auto,183.61,0,2,0,1,1,1,2203.32,High Value,Low Satisfaction,0.1530297916022723,Low Risk
3698,22,40844.25,16,Home,191.01,0,1,0,7,0,1,2292.12,High Value,Medium Satisfaction,0.5401800034158635,Medium Risk
3699,68,20000.0,84,Auto,110.38,1,0,1,5,0,0,1324.56,Low Value,Medium Satisfaction,0.07044170144389464,Low Risk
3700,28,62847.28,24,Auto,127.47,2,3,0,1,0,0,1529.6399999999999,Medium Value,Low Satisfaction,0.21840414188685206,Low Risk
3701,73,47732.72,6,Renters,118.16,2,1,1,5,0,0,1417.92,Medium Value,Medium Satisfaction,0.16371257373473042,Low Risk
3702,29,103999.22,119,Auto,151.89,0,2,0,7,1,0,1822.6799999999998,Medium Value,Medium Satisfaction,0.022486115835061285,Low Risk
3703,27,67222.74,57,Auto,193.95,0,0,0,6,0,0,2327.3999999999996,High Value,Medium Satisfaction,0.08799812515690184,Low Risk
3704,25,75330.74,31,Auto,59.96,1,0,1,10,1,0,719.52,Low Value,High Satisfaction,0.035441861088257295,Low Risk
3705,41,62380.1,6,Renters,71.18,1,2,1,5,0,1,854.1600000000001,Low Value,Medium Satisfaction,0.2025842635638373,Low Risk
3706,45,67062.13,99,Life,131.24,0,3,0,8,0,0,1574.88,Medium Value,High Satisfaction,0.014393446361480796,Low Risk
3707,58,28649.42,79,Home,143.37,0,1,0,9,0,0,1720.44,Medium Value,High Satisfaction,0.030707894610547844,Low Risk
3708,53,42116.34,29,Auto,92.64,1,2,1,1,0,0,1111.68,Low Value,Low Satisfaction,0.1766521852319558,Low Risk
3709,54,88949.52,67,Life,143.13,0,1,0,6,0,0,1717.56,Medium Value,Medium Satisfaction,0.029788355690040028,Low Risk
3710,38,69608.16,75,Home,101.66,0,0,0,2,0,0,1219.92,Low Value,Low Satisfaction,0.03606245222243401,Low Risk
3711,25,56232.85,3,Renters,114.9,0,0,0,8,0,0,1378.8000000000002,Low Value,High Satisfaction,0.15122691909360594,Low Risk
3712,72,75695.77,28,Renters,192.13,0,2,2,5,1,1,2305.56,High Value,Medium Satisfaction,0.6002614836871765,High Risk
3713,26,76128.96,74,Auto,119.56,1,0,1,1,0,0,1434.72,Medium Value,Low Satisfaction,0.08494363758180988,Low Risk
3714,64,108799.68,114,Home,118.77,1,1,0,5,0,0,1425.24,Medium Value,Medium Satisfaction,0.016801266933462428,Low Risk
3715,32,68587.46,97,Auto,140.93,2,4,0,10,0,0,1691.16,Medium Value,High Satisfaction,0.016754111877156884,Low Risk
3716,65,41624.83,48,Auto,184.15,0,0,0,5,1,0,2209.8,High Value,Medium Satisfaction,0.17474152827255154,Low Risk
3717,63,62454.68,80,Renters,133.06,1,2,1,2,1,0,1596.72,Medium Value,Low Satisfaction,0.044610313905336214,Low Risk
3718,57,78366.44,10,Renters,109.88,0,1,2,4,1,1,1318.56,Low Value,Low Satisfaction,0.5261991096897973,Medium Risk
3719,35,86904.5,33,Renters,161.06,0,3,0,6,1,0,1932.72,High Value,Medium Satisfaction,0.10001289882016899,Low Risk
3720,59,29469.3,100,Home,171.57,0,2,1,1,0,0,2058.84,High Value,Low Satisfaction,0.07024301230891149,Low Risk
3721,37,70581.55,67,Auto,186.51,0,1,1,9,0,0,2238.12,High Value,High Satisfaction,0.0453956904652983,Low Risk
3722,23,45260.39,69,Auto,133.4,1,2,3,7,1,0,1600.8000000000002,Medium Value,Medium Satisfaction,0.06424182897909468,Low Risk
3723,29,52534.1,12,Auto,156.38,1,0,0,6,1,0,1876.56,High Value,Medium Satisfaction,0.13250542835655615,Low Risk
3724,19,83608.47,57,Home,170.57,1,0,0,1,1,0,2046.84,High Value,Low Satisfaction,0.1414011770169818,Low Risk
3725,24,81417.47,44,Home,143.18,0,2,0,8,0,0,1718.16,Medium Value,High Satisfaction,0.06335463581111239,Low Risk
3726,33,50080.65,13,Auto,194.37,2,0,0,8,0,0,2332.44,High Value,High Satisfaction,0.2692908209207181,Low Risk
3727,20,61527.48,24,Life,164.31,1,0,1,4,0,0,1971.72,High Value,Low Satisfaction,0.2849852107931187,Low Risk
3728,62,53206.2,44,Auto,219.73,1,1,0,4,0,0,2636.7599999999998,High Value,Low Satisfaction,0.3603791022129181,Medium Risk
3729,20,128617.47,57,Renters,176.3,0,2,2,1,0,1,2115.6000000000004,High Value,Low Satisfaction,0.7031170306878809,High Risk
3730,44,71123.88,96,Home,48.3,0,2,2,9,1,0,579.5999999999999,Low Value,High Satisfaction,0.008201453305747144,Low Risk
3731,67,46531.4,16,Auto,117.07,0,1,1,8,0,0,1404.84,Low Value,High Satisfaction,0.07132649327691275,Low Risk
3732,60,94087.68,96,Renters,62.2,0,1,1,10,0,0,746.4000000000001,Low Value,High Satisfaction,0.006911004550418681,Low Risk
3733,57,94864.15,109,Renters,106.25,1,1,0,7,1,0,1275.0,Low Value,Medium Satisfaction,0.009571378340425044,Low Risk
3734,55,104416.76,101,Home,118.29,1,0,0,2,0,0,1419.48,Medium Value,Low Satisfaction,0.02003258711670143,Low Risk
3735,50,110935.86,100,Home,174.09,2,0,0,7,0,0,2089.08,High Value,Medium Satisfaction,0.019670476725869305,Low Risk
3736,45,80569.73,21,Auto,115.22,1,1,0,4,1,0,1382.6399999999999,Low Value,Low Satisfaction,0.09394602128235013,Low Risk
3737,18,57303.26,111,Home,197.74,0,1,0,3,1,0,2372.88,High Value,Low Satisfaction,0.04737705399349493,Low Risk
3738,72,60542.43,76,Life,104.92,0,1,1,10,0,0,1259.04,Low Value,High Satisfaction,0.01135758368033614,Low Risk
3739,25,58574.34,51,Auto,122.02,0,0,1,4,1,0,1464.24,Medium Value,Low Satisfaction,0.07101941647254523,Low Risk
3740,54,56117.38,21,Auto,79.21,2,1,0,10,0,0,950.52,Low Value,High Satisfaction,0.02585908244532233,Low Risk
3741,49,92278.61,60,Life,200.0,2,2,1,6,1,0,2400.0,High Value,Medium Satisfaction,0.124430268574156,Low Risk
3742,65,65015.86,51,Auto,206.03,0,2,0,7,0,1,2472.36,High Value,Medium Satisfaction,0.4816944333722576,Medium Risk
3743,60,86371.28,21,Home,129.05,0,0,0,2,0,0,1548.6000000000001,Medium Value,Low Satisfaction,0.18429720200225005,Low Risk
3744,54,79883.36,107,Home,68.37,1,0,0,7,0,0,820.44,Low Value,Medium Satisfaction,0.006143924832857289,Low Risk
3745,21,40829.59,117,Home,125.63,0,1,0,10,1,0,1507.56,Medium Value,High Satisfaction,0.02438204755353484,Low Risk
3746,47,27222.11,6,Auto,145.45,1,3,0,2,1,1,1745.3999999999999,Medium Value,Low Satisfaction,0.5472518224731244,Medium Risk
3747,23,37793.41,73,Auto,106.43,0,3,0,2,1,1,1277.16,Low Value,Low Satisfaction,0.18785581185977052,Low Risk
3748,63,55612.46,65,Auto,240.79,2,0,0,1,0,0,2889.48,High Value,Low Satisfaction,0.29620152879275774,Low Risk
3749,71,67955.22,76,Renters,217.14,1,0,1,7,1,0,2605.68,High Value,Medium Satisfaction,0.0956006199468387,Low Risk
3750,36,50737.39,58,Renters,56.3,0,1,1,1,0,0,675.5999999999999,Low Value,Low Satisfaction,0.06929886206950113,Low Risk
3751,49,80467.43,78,Home,83.08,0,0,1,3,0,0,996.96,Low Value,Low Satisfaction,0.023121485921114265,Low Risk
3752,26,53390.93,6,Home,155.64,0,4,0,8,0,0,1867.6799999999998,Medium Value,High Satisfaction,0.22554642343908626,Low Risk
3753,29,70653.06,65,Auto,86.77,0,4,0,1,0,0,1041.24,Low Value,Low Satisfaction,0.07363477207742865,Low Risk
3754,28,67586.8,86,Auto,143.23,0,0,0,6,0,0,1718.7599999999998,Medium Value,Medium Satisfaction,0.042179992594678736,Low Risk
3755,63,103157.53,34,Renters,135.48,1,1,1,2,1,0,1625.7599999999998,Medium Value,Low Satisfaction,0.1764790708725155,Low Risk
3756,72,43544.7,56,Home,133.22,0,0,0,9,0,0,1598.6399999999999,Medium Value,High Satisfaction,0.02976185481218484,Low Risk
3757,33,113585.22,75,Auto,180.85,0,1,1,2,0,1,2170.2,High Value,Low Satisfaction,0.38063456142457575,Medium Risk
3758,18,51924.3,3,Auto,216.33,1,1,0,6,0,1,2595.96,High Value,Medium Satisfaction,0.6168803317042949,High Risk
3759,62,35518.75,42,Auto,152.82,0,0,0,4,0,0,1833.84,Medium Value,Low Satisfaction,0.1333336336808211,Low Risk
3760,72,60227.87,62,Auto,80.46,0,2,0,9,0,0,965.52,Low Value,High Satisfaction,0.021460337756142076,Low Risk
3761,70,136283.06,6,Renters,141.47,3,1,0,1,0,0,1697.6399999999999,Medium Value,Low Satisfaction,0.3331014996397,Medium Risk
3762,38,84694.52,6,Life,108.71,1,0,1,1,0,1,1304.52,Low Value,Low Satisfaction,0.44667106873184825,Medium Risk
3763,47,78265.21,63,Renters,224.65,0,1,1,10,1,1,2695.8,High Value,High Satisfaction,0.3008492625384329,Medium Risk
3764,30,82494.11,20,Life,166.19,1,1,1,3,1,0,1994.28,High Value,Low Satisfaction,0.2597374395712979,Low Risk
